"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","NL_NAME_3","VARNAME_3","TYPE_3","ENGTYPE_3"
38743,112,"ITA","Italy",10,"Lombardia",52,"Milano",3846,"Milano","","","Commune","Commune"
38744,112,"ITA","Italy",10,"Lombardia",52,"Milano",3847,"Morimondo","","","Commune","Commune"
38745,112,"ITA","Italy",10,"Lombardia",52,"Milano",3848,"Motta Visconti","","","Commune","Commune"
38746,112,"ITA","Italy",10,"Lombardia",52,"Milano",3849,"Nerviano","","","Commune","Commune"
38747,112,"ITA","Italy",10,"Lombardia",52,"Milano",3850,"Nosate","","","Commune","Commune"
38748,112,"ITA","Italy",10,"Lombardia",52,"Milano",3851,"Novate Milanese","","","Commune","Commune"
38749,112,"ITA","Italy",10,"Lombardia",52,"Milano",3852,"Noviglio","","","Commune","Commune"
38750,112,"ITA","Italy",10,"Lombardia",52,"Milano",3853,"Opera","","","Commune","Commune"
38751,112,"ITA","Italy",10,"Lombardia",52,"Milano",3854,"Ossona","","","Commune","Commune"
38752,112,"ITA","Italy",10,"Lombardia",52,"Milano",3855,"Ozzero","","","Commune","Commune"
38753,112,"ITA","Italy",10,"Lombardia",52,"Milano",3856,"Paderno Dugnano","","","Commune","Commune"
38754,112,"ITA","Italy",10,"Lombardia",52,"Milano",3857,"Pantigliate","","","Commune","Commune"
38755,112,"ITA","Italy",10,"Lombardia",52,"Milano",3858,"Parabiago","","","Commune","Commune"
38756,112,"ITA","Italy",10,"Lombardia",52,"Milano",3859,"Paullo","","","Commune","Commune"
38757,112,"ITA","Italy",10,"Lombardia",52,"Milano",3860,"Pero","","","Commune","Commune"
38758,112,"ITA","Italy",10,"Lombardia",52,"Milano",3861,"Peschiera Borromeo","","","Commune","Commune"
38759,112,"ITA","Italy",10,"Lombardia",52,"Milano",3862,"Pessano Con Bornago","","","Commune","Commune"
38760,112,"ITA","Italy",10,"Lombardia",52,"Milano",3863,"Pieve Emanuele","","","Commune","Commune"
38761,112,"ITA","Italy",10,"Lombardia",52,"Milano",3864,"Pioltello","","","Commune","Commune"
38762,112,"ITA","Italy",10,"Lombardia",52,"Milano",3865,"Pogliano Milanese","","","Commune","Commune"
38763,112,"ITA","Italy",10,"Lombardia",52,"Milano",3866,"Pozzo d' Adda","","","Commune","Commune"
38764,112,"ITA","Italy",10,"Lombardia",52,"Milano",3867,"Pozzuolo Martesana","","","Commune","Commune"
38765,112,"ITA","Italy",10,"Lombardia",52,"Milano",3868,"Pregnana Milanese","","","Commune","Commune"
38766,112,"ITA","Italy",10,"Lombardia",52,"Milano",3869,"Rescaldina","","","Commune","Commune"
38767,112,"ITA","Italy",10,"Lombardia",52,"Milano",3870,"Rho","","","Commune","Commune"
38768,112,"ITA","Italy",10,"Lombardia",52,"Milano",3871,"Robecchetto Con Induno","","","Commune","Commune"
38769,112,"ITA","Italy",10,"Lombardia",52,"Milano",3872,"Robecco Sul Naviglio","","","Commune","Commune"
38770,112,"ITA","Italy",10,"Lombardia",52,"Milano",3873,"Rodano","","","Commune","Commune"
38771,112,"ITA","Italy",10,"Lombardia",52,"Milano",3874,"Roncello","","","Commune","Commune"
38772,112,"ITA","Italy",10,"Lombardia",52,"Milano",3875,"Rosate","","","Commune","Commune"
38773,112,"ITA","Italy",10,"Lombardia",52,"Milano",3876,"Rozzano","","","Commune","Commune"
38774,112,"ITA","Italy",10,"Lombardia",52,"Milano",3877,"San Donato Milanese","","","Commune","Commune"
38775,112,"ITA","Italy",10,"Lombardia",52,"Milano",3878,"San Giorgio Su Legnano","","","Commune","Commune"
38776,112,"ITA","Italy",10,"Lombardia",52,"Milano",3879,"San Giuliano Milanese","","","Commune","Commune"
38777,112,"ITA","Italy",10,"Lombardia",52,"Milano",3880,"San Vittore Olona","","","Commune","Commune"
38778,112,"ITA","Italy",10,"Lombardia",52,"Milano",3881,"San Zenone Al Lambro","","","Commune","Commune"
38779,112,"ITA","Italy",10,"Lombardia",52,"Milano",3882,"Santo Stefano Ticino","","","Commune","Commune"
38780,112,"ITA","Italy",10,"Lombardia",52,"Milano",3883,"Sedriano","","","Commune","Commune"
38781,112,"ITA","Italy",10,"Lombardia",52,"Milano",3884,"Segrate","","","Commune","Commune"
38782,112,"ITA","Italy",10,"Lombardia",52,"Milano",3885,"Senago","","","Commune","Commune"
38783,112,"ITA","Italy",10,"Lombardia",52,"Milano",3886,"Sesto San Giovanni","","","Commune","Commune"
38784,112,"ITA","Italy",10,"Lombardia",52,"Milano",3887,"Settala","","","Commune","Commune"
38785,112,"ITA","Italy",10,"Lombardia",52,"Milano",3888,"Settimo Milanese","","","Commune","Commune"
38786,112,"ITA","Italy",10,"Lombardia",52,"Milano",3889,"Solaro","","","Commune","Commune"
38787,112,"ITA","Italy",10,"Lombardia",52,"Milano",3890,"Trezzano Rosa","","","Commune","Commune"
38788,112,"ITA","Italy",10,"Lombardia",52,"Milano",3891,"Trezzano Sul Naviglio","","","Commune","Commune"
38789,112,"ITA","Italy",10,"Lombardia",52,"Milano",3892,"Trezzo sull' Adda","","","Commune","Commune"
38790,112,"ITA","Italy",10,"Lombardia",52,"Milano",3893,"Tribiano","","","Commune","Commune"
38791,112,"ITA","Italy",10,"Lombardia",52,"Milano",3894,"Truccazzano","","","Commune","Commune"
38792,112,"ITA","Italy",10,"Lombardia",52,"Milano",3895,"Turbigo","","","Commune","Commune"
38793,112,"ITA","Italy",10,"Lombardia",52,"Milano",3896,"Vanzaghello","","","Commune","Commune"
38794,112,"ITA","Italy",10,"Lombardia",52,"Milano",3897,"Vanzago","","","Commune","Commune"
38795,112,"ITA","Italy",10,"Lombardia",52,"Milano",3898,"Vaprio d' Adda","","","Commune","Commune"
38796,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3920,"Burago Di Molgora","","","Commune","Commune"
38797,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3921,"Busnago","","","Commune","Commune"
38798,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3922,"Camparada","","","Commune","Commune"
38799,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3923,"Caponago","","","Commune","Commune"
38800,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3924,"Carate Brianza","","","Commune","Commune"
38801,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3925,"Carnate","","","Commune","Commune"
38802,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3926,"Cavenago Di Brianza","","","Commune","Commune"
38803,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3927,"Ceriano Laghetto","","","Commune","Commune"
38804,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3928,"Cesano Maderno","","","Commune","Commune"
38805,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3929,"Cogliate","","","Commune","Commune"
38806,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3930,"Concorezzo","","","Commune","Commune"
38807,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3931,"Cornate d' Adda","","","Commune","Commune"
38808,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3932,"Correzzana","","","Commune","Commune"
38809,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3933,"Desio","","","Commune","Commune"
38810,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3934,"Giussano","","","Commune","Commune"
38811,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3935,"Lazzate","","","Commune","Commune"
38812,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3936,"Lentate Sul Seveso","","","Commune","Commune"
38813,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3937,"Lesmo","","","Commune","Commune"
38814,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3938,"Limbiate","","","Commune","Commune"
38815,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3939,"Lissone","","","Commune","Commune"
38816,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3940,"Macherio","","","Commune","Commune"
38817,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3941,"Meda","","","Commune","Commune"
38818,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3942,"Mezzago","","","Commune","Commune"
38819,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3943,"Misinto","","","Commune","Commune"
38820,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3944,"Monza","","","Commune","Commune"
38821,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3945,"Muggiò","","","Commune","Commune"
38822,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3946,"Nova Milanese","","","Commune","Commune"
38823,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3947,"Ornago","","","Commune","Commune"
38824,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3948,"Renate","","","Commune","Commune"
38825,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3949,"Ronco Briantino","","","Commune","Commune"
38826,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3950,"Seregno","","","Commune","Commune"
38827,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3951,"Seveso","","","Commune","Commune"
38828,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3952,"Sovico","","","Commune","Commune"
38829,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3953,"Sulbiate","","","Commune","Commune"
38830,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3954,"Triuggio","","","Commune","Commune"
38831,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3955,"Usmate Velate","","","Commune","Commune"
38832,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3956,"Varedo","","","Commune","Commune"
38833,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3957,"Vedano Al Lambro","","","Commune","Commune"
38834,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3958,"Veduggio Con Colzano","","","Commune","Commune"
38835,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3959,"Verano Brianza","","","Commune","Commune"
38836,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3960,"Villasanta","","","Commune","Commune"
38837,112,"ITA","Italy",10,"Lombardia",53,"Monza and Brianza",3961,"Vimercate","","","Commune","Commune"
38838,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3962,"Alagna","","","Commune","Commune"
38839,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3963,"Albaredo Arnaboldi","","","Commune","Commune"
38840,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3964,"Albonese","","","Commune","Commune"
38841,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3965,"Albuzzano","","","Commune","Commune"
38842,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3966,"Arena Po","","","Commune","Commune"
38843,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3967,"Badia Pavese","","","Commune","Commune"
38844,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3968,"Bagnaria","","","Commune","Commune"
38845,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3969,"Barbianello","","","Commune","Commune"
38846,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3970,"Bascapè","","","Commune","Commune"
38847,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3971,"Bastida de' Dossi","","","Commune","Commune"
38848,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3972,"Bastida Pancarana","","","Commune","Commune"
38849,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3973,"Battuda","","","Commune","Commune"
38850,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3974,"Belgioioso","","","Commune","Commune"
38851,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3975,"Bereguardo","","","Commune","Commune"
38852,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3976,"Borgarello","","","Commune","Commune"
38853,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3977,"Borgo Priolo","","","Commune","Commune"
38854,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3978,"Borgo San Siro","","","Commune","Commune"
38855,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3979,"Borgoratto Mormorolo","","","Commune","Commune"
38856,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3980,"Bornasco","","","Commune","Commune"
38857,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3981,"Bosnasco","","","Commune","Commune"
38858,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3982,"Brallo Di Pregola","","","Commune","Commune"
38859,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3983,"Breme","","","Commune","Commune"
38860,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3984,"Bressana Bottarone","","","Commune","Commune"
38861,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3985,"Broni","","","Commune","Commune"
38862,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3986,"Calvignano","","","Commune","Commune"
38863,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3987,"Campospinoso","","","Commune","Commune"
38864,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3988,"Candia Lomellina","","","Commune","Commune"
38865,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3989,"Canevino","","","Commune","Commune"
38866,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3990,"Canneto Pavese","","","Commune","Commune"
38867,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3991,"Carbonara Al Ticino","","","Commune","Commune"
38868,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3992,"Casanova Lonati","","","Commune","Commune"
38869,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3993,"Casatisma","","","Commune","Commune"
38870,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3994,"Casei Gerola","","","Commune","Commune"
38871,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3995,"Casorate Primo","","","Commune","Commune"
38872,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3996,"Cassolnovo","","","Commune","Commune"
38873,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3997,"Castana","","","Commune","Commune"
38874,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3998,"Casteggio","","","Commune","Commune"
38875,112,"ITA","Italy",10,"Lombardia",54,"Pavia",3999,"Castelletto Di Branduzzo","","","Commune","Commune"
38876,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4000,"Castello d' Agogna","","","Commune","Commune"
38877,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4001,"Castelnovetto","","","Commune","Commune"
38878,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4002,"Cava Manara","","","Commune","Commune"
38879,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4003,"Cecima","","","Commune","Commune"
38880,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4004,"Ceranova","","","Commune","Commune"
38881,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4005,"Ceretto Lomellina","","","Commune","Commune"
38882,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4006,"Cergnago","","","Commune","Commune"
38883,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4007,"Certosa Di Pavia","","","Commune","Commune"
38884,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4008,"Cervesina","","","Commune","Commune"
38885,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4009,"Chignolo Po","","","Commune","Commune"
38886,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4010,"Cigognola","","","Commune","Commune"
38887,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4011,"Cilavegna","","","Commune","Commune"
38888,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4012,"Codevilla","","","Commune","Commune"
38889,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4013,"Confienza","","","Commune","Commune"
38890,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4014,"Copiano","","","Commune","Commune"
38891,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4015,"Corana","","","Commune","Commune"
38892,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4016,"Cornale","","","Commune","Commune"
38893,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4017,"Corteolona","","","Commune","Commune"
38894,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4018,"Corvino San Quirico","","","Commune","Commune"
38895,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4019,"Costa de' Nobili","","","Commune","Commune"
38896,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4020,"Cozzo","","","Commune","Commune"
38897,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4021,"Cura Carpignano","","","Commune","Commune"
38898,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4022,"Dorno","","","Commune","Commune"
38899,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4023,"Ferrera Erbognone","","","Commune","Commune"
38900,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4024,"Filighera","","","Commune","Commune"
38901,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4025,"Fortunago","","","Commune","Commune"
38902,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4026,"Frascarolo","","","Commune","Commune"
38903,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4027,"Galliavola","","","Commune","Commune"
38904,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4028,"Gambarana","","","Commune","Commune"
38905,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4029,"Gambolò","","","Commune","Commune"
38906,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4030,"Garlasco","","","Commune","Commune"
38907,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4031,"Genzone","","","Commune","Commune"
38908,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4032,"Gerenzago","","","Commune","Commune"
38909,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4033,"Giussago","","","Commune","Commune"
38910,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4034,"Godiasco","","","Commune","Commune"
38911,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4035,"Golferenzo","","","Commune","Commune"
38912,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4036,"Gravellona Lomellina","","","Commune","Commune"
38913,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4037,"Gropello Cairoli","","","Commune","Commune"
38914,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4038,"Inverno E Monteleone","","","Commune","Commune"
38915,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4039,"Landriano","","","Commune","Commune"
38916,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4040,"Langosco","","","Commune","Commune"
38917,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4041,"Lardirago","","","Commune","Commune"
38918,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4042,"Linarolo","","","Commune","Commune"
38919,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4043,"Lirio","","","Commune","Commune"
38920,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4044,"Lomello","","","Commune","Commune"
38921,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4045,"Lungavilla","","","Commune","Commune"
38922,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4046,"Magherno","","","Commune","Commune"
38923,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4047,"Marcignago","","","Commune","Commune"
38924,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4048,"Marzano","","","Commune","Commune"
38925,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4049,"Mede","","","Commune","Commune"
38926,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4050,"Menconico","","","Commune","Commune"
38927,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4051,"Mezzana Bigli","","","Commune","Commune"
38928,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4052,"Mezzana Rabattone","","","Commune","Commune"
38929,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4053,"Mezzanino","","","Commune","Commune"
38930,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4054,"Miradolo Terme","","","Commune","Commune"
38931,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4055,"Montalto Pavese","","","Commune","Commune"
38932,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4056,"Montebello Della Battaglia","","","Commune","Commune"
38933,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4057,"Montecalvo Versiggia","","","Commune","Commune"
38934,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4058,"Montescano","","","Commune","Commune"
38935,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4059,"Montesegale","","","Commune","Commune"
38936,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4060,"Monticelli Pavese","","","Commune","Commune"
38937,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4061,"Montù Beccaria","","","Commune","Commune"
38938,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4062,"Mornico Losana","","","Commune","Commune"
38939,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4063,"Mortara","","","Commune","Commune"
38940,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4064,"Nicorvo","","","Commune","Commune"
38941,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4065,"Olevano Di Lomellina","","","Commune","Commune"
38942,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4066,"Oliva Gessi","","","Commune","Commune"
38943,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4067,"Ottobiano","","","Commune","Commune"
38944,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4068,"Palestro","","","Commune","Commune"
38945,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4069,"Pancarana","","","Commune","Commune"
38946,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4070,"Parona","","","Commune","Commune"
38947,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4071,"Pavia","","","Commune","Commune"
38948,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4072,"Pietra de' Giorgi","","","Commune","Commune"
38949,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4073,"Pieve Albignola","","","Commune","Commune"
38950,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4074,"Pieve Del Cairo","","","Commune","Commune"
38951,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4075,"Pieve Porto Morone","","","Commune","Commune"
38952,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4076,"Pinarolo Po","","","Commune","Commune"
38953,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4077,"Pizzale","","","Commune","Commune"
38954,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4078,"Ponte Nizza","","","Commune","Commune"
38955,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4079,"Portalbera","","","Commune","Commune"
38956,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4080,"Rea","","","Commune","Commune"
38957,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4081,"Redavalle","","","Commune","Commune"
38958,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4082,"Retorbido","","","Commune","Commune"
38959,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4083,"Rivanazzano","","","Commune","Commune"
38960,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4084,"Robbio","","","Commune","Commune"
38961,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4085,"Robecco Pavese","","","Commune","Commune"
38962,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4086,"Rocca de' Giorgi","","","Commune","Commune"
38963,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4087,"Rocca Susella","","","Commune","Commune"
38964,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4088,"Rognano","","","Commune","Commune"
38965,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4089,"Romagnese","","","Commune","Commune"
38966,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4090,"Roncaro","","","Commune","Commune"
38967,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4091,"Rosasco","","","Commune","Commune"
38968,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4092,"Rovescala","","","Commune","Commune"
38969,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4093,"Ruino","","","Commune","Commune"
38970,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4094,"San Cipriano Po","","","Commune","Commune"
38971,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4095,"San Damiano Al Colle","","","Commune","Commune"
38972,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4096,"San Genesio Ed Uniti","","","Commune","Commune"
38973,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4097,"San Giorgio Di Lomellina","","","Commune","Commune"
38974,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4098,"San Martino Siccomario","","","Commune","Commune"
38975,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4099,"San Zenone Al Po","","","Commune","Commune"
38976,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4100,"Sannazzaro de' Burgondi","","","Commune","Commune"
38977,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4101,"Sant' Alessio con Vialone","","","Commune","Commune"
38978,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4102,"Sant' Angelo Lomellina","","","Commune","Commune"
38979,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4103,"Santa Cristina E Bissone","","","Commune","Commune"
38980,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4104,"Santa Giuletta","","","Commune","Commune"
38981,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4105,"Santa Margherita Di Staffora","","","Commune","Commune"
38982,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4106,"Santa Maria Della Versa","","","Commune","Commune"
38983,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4107,"Sartirana Lomellina","","","Commune","Commune"
38984,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4108,"Scaldasole","","","Commune","Commune"
38985,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4109,"Semiana","","","Commune","Commune"
38986,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4110,"Silvano Pietra","","","Commune","Commune"
38987,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4111,"Siziano","","","Commune","Commune"
38988,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4112,"Sommo","","","Commune","Commune"
38989,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4113,"Spessa","","","Commune","Commune"
38990,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4114,"Stradella","","","Commune","Commune"
38991,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4115,"Suardi","","","Commune","Commune"
38992,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4116,"Torrazza Coste","","","Commune","Commune"
38993,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4117,"Torre Beretti E Castellaro","","","Commune","Commune"
38994,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4118,"Torre d' Arese","","","Commune","Commune"
38995,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4119,"Torre d' Isola","","","Commune","Commune"
38996,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4120,"Torre de' Negri","","","Commune","Commune"
38997,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4121,"Torrevecchia Pia","","","Commune","Commune"
38998,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4122,"Torricella Verzate","","","Commune","Commune"
38999,112,"ITA","Italy",10,"Lombardia",54,"Pavia",4123,"Travacò Siccomario","","","Commune","Commune"
